job_number,job_type,job_description,bldg_type,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom
321459060,Alteration,2ND FLOOR ADDITION AND ENLARGEMENT TO 1ST FLOOR AS PER PLANS.,OTHERS,Assembly: Other,"Industrial, Storage & Utilities",Other,1,2,3200,9547,0,0,0,0,,,,,,In progress,11/21/2016 12:00:00 AM,09/30/2016,09/30/2016,11/21/2016,,,,1652,MCDONALD AVENUE,1652 MCDONALD AVENUE,3173470,3065820037,Brooklyn,1652,MCDONALD AVENUE,1652 MCDONALD AVENUE,3173470,3065820037,3,311,BK46,440,21,44,,,false,,BBL geosupport,,40.6125288403843,-73.9740464879939,0101000020E6100000EDAD14C7567E52C05BA75458674E4440
320473965,Alteration,"PROPOSED ENLARGEMENT AND CONVERSION OF 4 STORY MASONARY RESIDENTIAL BUILDING, TO COMMUNITY FACILITY - HOUSE OF WORSHIP, STUDY HALL, AND ACCESSORY USES.",OTHERS,Residential,Assembly: Other,Residential,4,4,10214,13000,12,2,-10,0,,,,,,In progress,04/15/2013 12:00:00 AM,05/07/2012,05/07/2012,04/15/2013,,,,4219,15 AVENUE,4219 15 AVENUE,3125664,3053620002,Brooklyn,4219,15 AVENUE,4219 15 AVENUE,3125664,3053620002,3,312,BK88,230,20,44,,true,true,,BBL geosupport,,40.6357242895861,-73.9838079987608,0101000020E6100000200ED3B5F67E52C0C085DC695F514440
320445443,Alteration,FILING TO CORRECT CERTIFICATE OF OCCUPANCY TO AGREE WITH HOUSE NUMBER ASSIGNED BY THE DEPARTMENT OF BUILDINGS.  NO CHANGE IN USE OR BULK.  NO WORK TO BE DONE.,OTHERS,Public,Assembly: Other,Other,1,1,42666,42666,,,,,,,,,,In progress,09/30/2013 12:00:00 AM,03/12/2012,03/12/2012,09/30/2013,,,,1220,65TH ST,1220 65TH ST,3396582,3057530001,Brooklyn,1220,65 STREET,1220 65 STREET,3396582,3057530001,3,310,BK30,194,20,38,,,true,,BBL geosupport,,40.6267573125077,-74.0036606890741,0101000020E6100000ACF60AFA3B8052C0F2DF679539504440
421313322,Alteration,"CONVERTING RESIDENTIAL USE TO COMMUNITY FACILITY USE, AND MINOR INTERIOR RENOVATION OF EXISTING 2 STORY BUILDING AS PER PLAN. OBTAIN NEW C/O.",OTHERS,Residential,Assembly: Other,Residential,2,2,2127,2127,1,1,0,0,,,,,,Permit issued,09/27/2017 12:00:00 AM,06/01/2016,06/01/2016,04/28/2017,2017-07-05,09/27/2017,,169-38,PIDGEON MEADOW RD,169-38 PIDGEON MEADOW RD,4125682,4055670026,Queens,169-38,PIDGEON MEADOW ROAD,169-38 PIDGEON MEADOW ROAD,4125682,4055670026,4,407,QN52,1207,25,20,,true,false,,BBL geosupport,,40.7493577840232,-73.7976957894163,0101000020E6100000CCECA3720D7352C0FFB0B3F4EA5F4440
321583274,New Building,PROPOSED FOUR STORY MIXED USE DEVELOPMENT SAS PER PLANS.,OTHERS,Empty Lot,Assembly: Other,Other,0,4,0,18735,0,,,,,,,,,Permit issued,09/18/2018 12:00:00 AM,07/12/2017,07/12/2017,09/17/2018,2018-09-18,,,480,FLUSHING AV,480 FLUSHING AV,3048297,3017160030,Brooklyn,480,FLUSHING AVENUE,480 FLUSHING AVENUE,3048297,3017160030,3,303,BK75,1237,14,33,,true,false,,BBL geosupport,,40.6989645970801,-73.9553220036514,0101000020E61000003FB5E6FE237D52C0B2C202AC77594440
421065689,Alteration,FILING A TYPE 1 APPLICATION TO CONVERT TO PLACE OF ASSEMBLY AND RESEND STOP WORK ORDER. APPLICATION IS FILED IN CONJUNCTION WITH APPLICATION 401308866. WORK INCLUDES CONSTRUCTION & PLUMBING,OTHERS,"Industrial, Storage & Utilities",Assembly: Other,Other,2,2,15420,10316,2,2,0,0,,,,,,Permit issued,04/23/2018 12:00:00 AM,12/17/2014,12/17/2014,01/05/2016,2017-02-21,04/21/2017,,708,BEACH 19 STREET,708 BEACH 19 STREET,4298284,4155630084,Queens,708,BEACH 19 STREET,708 BEACH 19 STREET,4298284,4155630084,4,414,QN15,101001,27,31,,,false,,BBL geosupport,,40.601491909053,-73.7513143983203,0101000020E61000003073FC88157052C07518D7AFFD4C4440
121141059,Alteration,"PROPOSE CHANGE OF USE ON 8TH FLOOR FROM MEETING SPACE TO FITNESS CENTER (FOR HOTEL GUESTS ONLY); AS INDICATED ON PLANS, NO CHANGE TO EGRESS.",OTHERS,Assembly: Other,Assembly: Other,Other,33,33,325216,325216,,,,,,,,,,Permit issued,07/24/2013 12:00:00 AM,07/05/2012,07/05/2012,12/13/2012,2013-01-03,01/03/2013,,1657,BROADWAY,1657 BROADWAY,1024817,1010230018,Manhattan,1651,BROADWAY,1651 BROADWAY,1024817,1010230018,1,105,MN17,131,02,03,,,true,,BBL geosupport,,40.7625182446099,-73.9837474624317,0101000020E6100000B5AAEAB7F57E52C0F899A5329A614440
420285934,Alteration,"INSTALL SPRINKLER SYSTEM AND MINOR CONSTRUCTION WORK FOR EXIST. COMMUNITY FACILITY: HOUSE OF WORSHIP (U.G.4) AS PER PLAN. RESIZE DOORS TO COMPLY WITH ADA STD. OBTAIN NEW C.O. RESOLVE VIOLATION:34853059K, 34853060H, 34853061J.",OTHERS,Retail,Assembly: Other,Other,1,1,4800,4800,,,,,,,,,,Permit issued,07/21/2015 12:00:00 AM,11/09/2010,11/09/2010,04/22/2011,2011-06-07,06/07/2011,,105-70,VAN WYCK EXPRESSWAY,105-70 VAN WYCK EXPRESSWAY,4205261,4095950032,Queens,,VAN WYCK EXPRESSWAY SR WEST,,4205261,4095950032,4,410,QN55,15801,28,28,,,false,,BBL geosupport,,40.6886922154243,-73.8095296347094,0101000020E6100000118E6255CF7352C0F020071127584440
220229535,Alteration,CONVERT EXISTING MEDICAL OFFICE INTO CHURCH,OTHERS,Retail,Assembly: Other,Other,1,1,2750,2750,,,,,,,,,,Permit issued,03/13/2014 12:00:00 AM,09/14/2012,09/14/2012,10/05/2012,2013-05-16,09/23/2013,,1768,RANDALL AVENUE,1768 RANDALL AVENUE,2021339,2035200034,Bronx,1768,RANDALL AVENUE,1768 RANDALL AVENUE,2021339,2035200034,2,209,BX09,20,08,18,,,false,,BBL geosupport,,40.8165821947754,-73.8643207219724,0101000020E61000001888DC07517752C03087EEC385684440
421305180,Alteration,"PROPOSED CONVERSION FROM EXISTING OFFICES, WAREHOUSE FACTORY TO A PROPOSED HOUSE OF WORSHIP, ACCESSORY OFFICES AND WAREHOUSE FACTORY. PROPOSED NEW INTERIOR NON-LOAD-BEARING INTERIOR PARTITIONS, NEW BATHROOMS AND ASSOCIATED PLUMBING ROUGH-IN AS PER PLANS FILED.",OTHERS,Commercial,Assembly: Other,Other,1,1,25549,25549,,,,,,,,,,Permit issued,05/19/2017 12:00:00 AM,04/19/2016,04/19/2016,05/16/2017,2017-05-19,05/19/2017,,46-01,20 AVENUE,46-01 20 AVENUE,4014851,4007740001,Queens,46-01,20 AVENUE,46-01 20 AVENUE,4014851,4007740001,4,401,QN72,12301,30,22,,,false,,BBL geosupport,,40.7738792400322,-73.8974617529508,0101000020E610000068956B03707952C0EA7E95790E634440
220536720,Alteration,"RENOVATION TO EXISTING COMMUNITY FACILITY BUILDING ON THE ROOF, FIRST, AND SECOND FLOOR. CONSTRUCTION OF NEW SECOND FLOOR MEZZANINES. CONVERSION OF OFFICES TO CHILDREN'S MUSEUM. NEW C OF O TO BE OBTAINED.",OTHERS,Public,Assembly: Other,Other,2,2,25664,27504,,,,,,,,,,Permit issued,08/07/2018 12:00:00 AM,06/15/2016,06/22/2016,03/06/2017,2017-08-10,08/22/2017,,1,EAST 150TH STREET,1 EAST 150TH STREET,2097176,2025390002,Bronx,1,EAST 150 STREET,1 EAST 150 STREET,2097176,2025390002,2,204,BX63,63,07,08,,,false,,BBL geosupport,,40.8227140133894,-73.9317551032626,0101000020E61000003A1928E0A17B52C0F6BB5AB14E694440
123265901,Alteration,MODIFY OCCUPANT LOAD AND EGRESS FOR BUILDING.INSTALL NEW ELEVATOR. USE TO REMAIN THE SAME.,OTHERS,Assembly: Other,Eating & Drinking,Other,4,4,32764,32764,,,,,,,,,,Permit issued,10/19/2018 12:00:00 AM,12/11/2017,12/11/2017,04/27/2018,2018-04-27,04/27/2018,,119,EAST 11TH STREET,119 EAST 11TH STREET,1008983,1005560068,Manhattan,119,EAST 11 STREET,119 EAST 11 STREET,1008983,1005560068,1,103,MN22,42,01,02,,,false,,BBL geosupport,,40.7317738514083,-73.9890936056515,0101000020E61000002D3D444F4D7F52C0F1EEFBC3AA5D4440
220143271,Alteration,"PROPOSED TO CHANGE THE USE FROM CASKET FACTORY, STORAGE AND CASKET SHOW ROOM  TO A COMMUNITY FACILITY (CHURCH) INCLUDING A COMPLETE RENOVATION OF THE EXISTING BUILDING AND FILE NEW CERTIFICATE OF OCCUPANCY AND PUBLIC ASSEMBLY APPLICATION AND PERMIT. ALL AS PER PLANS FILED HEREWITH.",OTHERS,Commercial,Assembly: Other,Other,3,3,12884,12884,,,,,,,,,,Permit issued,03/01/2018 12:00:00 AM,09/30/2011,09/30/2011,03/13/2012,2014-08-04,08/04/2014,,4283,PARK AVENUE,4283 PARK AVENUE,2011110,2030280046,Bronx,4283,PARK AVENUE,4283 PARK AVENUE,2011110,2030280046,2,206,BX41,379,10,15,,,false,,BBL geosupport,,40.8495790863209,-73.898811865524,0101000020E6100000ACEB3322867952C0908EEB01BF6C4440
320345710,New Building,IT IS PROPOSED TO ERECT A THREE (3) STORY SYNAGOGUE AS SHOWN ON PLANS,OTHERS,Empty Lot,Assembly: Other,Other,0,3,0,22171,0,,,,,,,,,Permit issued,01/09/2019 12:00:00 AM,08/10/2011,08/10/2011,08/06/2015,2016-01-13,,,2085,OCEAN PARKWAY,2085 OCEAN PARKWAY,3192047,3071090050,Brooklyn,2085,OCEAN PARKWAY,2085 OCEAN PARKWAY,3192047,3071090050,3,315,BK25,394,21,47,,,false,,BBL geosupport,,40.5981547943095,-73.9648892806509,0101000020E6100000022AF8BEC07D52C0A1C01756904C4440
220535437,Alteration,FILING TO UPDATE CERTIFICATE OF OCCUPANCY TO REFLECT EXISTING CONDITION.,OTHERS,Assembly: Other,Assembly: Other,Other,1,1,4233,4233,,,,,,,,,,Permit issued,09/08/2016 12:00:00 AM,06/07/2016,06/07/2016,07/21/2016,2016-09-08,09/08/2016,,236,EAST TREMONT AVE,236 EAST TREMONT AVE,2007599,2028040021,Bronx,232,EAST TREMONT AVENUE,232 EAST TREMONT AVENUE,2007599,2028040021,2,205,BX41,23302,09,15,,,false,,BBL geosupport,,40.8486651400532,-73.9045887784127,0101000020E61000001DE754C8E47952C04EE42E0FA16C4440
220463521,Alteration,CONVERSION OF A MOTOR VEHICLE REPAIR SHOP TO A PLACE OF WORSHIP (CHURCH).,OTHERS,Assembly: Other,Assembly: Other,Other,1,2,8700,13514,0,0,0,0,,,,,,Permit issued,10/24/2018 12:00:00 AM,06/12/2015,06/12/2015,02/22/2016,2016-06-15,,,4640,FURMAN AVENUE,4640 FURMAN AVENUE,2071148,2050850022,Bronx,4638,FURMAN AVENUE,4638 FURMAN AVENUE,2071148,2050850022,2,212,BX62,434,11,11,,,false,,BBL geosupport,,40.9024691265691,-73.8496597373834,0101000020E610000087323CD3607652C0C721BC1B84734440
320338265,Alteration,NTERIOR RENOVATION OF EXISTING PARTITIONS AND PLUMBING FIXTURES. NEW INTERIOR FINISHES AND WINDOWS AS PER PLAN. NO CHANGE IN USE OR OCCUPANCY.,OTHERS,Assembly: Other,Assembly: Other,Other,2,2,5030,7545,,,,,,,,,,Permit issued,12/22/2015 12:00:00 AM,07/22/2011,07/22/2011,02/23/2012,2012-03-23,06/13/2013,,1212,EAST NEW YORK AVENUE,1212 EAST NEW YORK AVENUE,3080807,3035090034,Brooklyn,1212,EAST NEW YORK AVENUE,1212 EAST NEW YORK AVENUE,3080807,3035090034,3,316,BK81,900,17,41,,,false,,BBL geosupport,,40.6671199257868,-73.9221422729933,0101000020E6100000F8300661047B52C0D6E18B2F64554440
420948452,Alteration,FILING TO CONVERT DAY CARE CENTER (UG 3A) AT BASEMENT LEVEL TO MEETING ROOMS ACCESSORY TO EXISTING CHURCH(UG 4) AT FIRST FLOOR LEVEL.,OTHERS,Public,Assembly: Other,Other,2,2,5343,5343,,,,,,,,,,Permit issued,08/10/2018 12:00:00 AM,03/17/2014,03/17/2014,01/19/2016,2018-04-10,04/10/2018,,74-05,ROCKAWAY BEACH BOULEVARD,74-05 ROCKAWAY BEACH BOULEVARD,4303593,4161280050,Queens,74-05,ROCKAWAY BEACH BOULEVARD,74-05 ROCKAWAY BEACH BOULEVARD,4303593,4161280050,4,414,QN12,94203,27,32,,,false,,BBL geosupport,,40.5884348710949,-73.8022095739971,0101000020E6100000C336D366577352C0DA9677D5514B4440
320862964,Alteration,"OBTAIN CO FOR THE FELLOWSHIP HALL IN THE CELLAR (ACCESSORY TO FIRST FLOOR PLAC E OF WORSHIP. THE FIRST FLOOR PLACE OF WORSHIP AND PASTOR UNIT AT SECOND FLOOR . PARTIAL NON-MECHANICAL, DEMO SECTION OF SECOND FLOOR TO RESTORE TO PRIOR LEG AL LAYOUT.",OTHERS,Commercial,Assembly: Other,Other,2,2,3236,2987,1,1,0,0,,,,,,Permit issued,06/20/2017 12:00:00 AM,07/09/2015,07/09/2015,10/20/2015,2016-03-09,03/14/2016,,251,ROCKAWAY AVE,251 ROCKAWAY AVE,3039137,3014550007,Brooklyn,251,ROCKAWAY AVENUE,251 ROCKAWAY AVENUE,3039137,3014550007,3,316,BK79,36502,23,41,,,false,,BBL geosupport,,40.6738344304325,-73.9109017038057,0101000020E6100000D6EDA8364C7A52C02FD0E43440564440
120246554,Alteration,"INCREASE OCCUPANT LOAD AT CELLAR,1 FLR.&ROF OF EXISTING EATING&DRINKING EST. CONVERT CELLAR STORAGE & OPEN ROOF TO ADDITIONAL EATING & DRINKING EST.FLOOR AREA. RELOCATE EXISTING FLOOR AREA TO CREATE NEW SERVICE ROOM @ SINGLE STORY BLDG. NEW OUTDOOR SEATING AREA AT NORTHWEST PLAZA. GENERAL CONSTRUCTION, PLUMBING AND STORE FRONT WITH ENLARGEMENT @ LOWER ROOF AS PER PLANS.",OTHERS,Assembly: Other,Eating & Drinking,Other,57,57,2307,2307,,,,,,,,,,Permit issued,05/07/2010 12:00:00 AM,01/15/2010,01/15/2010,04/14/2010,2010-05-07,,,1,PENN PLAZA,1 PENN PLAZA,1014387,1007830070,Manhattan,1,PENN PLAZA,1 PENN PLAZA,1014387,1007830070,1,105,MN17,101,02,03,,,true,,BBL geosupport,,40.7512653795854,-73.9923733153707,0101000020E61000002EBC5D0B837F52C0DCF7C57629604440
220407511,Alteration,HEREBY FILING LEGALIZATION IN RESPONSE TO VIOLATIONS (35213227L 35213226J) FOR INTERIOR ALTERATION OF EXISTING MANUFACTURING SPACE TO CONVERT TO ASSEMBLY/ WORSHIP SPACE ON FIRST FLOOR WITH SUPPORT MEETING ROOMS & STORAGE SPACE; INSTALLATION OF THREE BATHROOMS (ONE ACCESSIBLE) AS SHOWN ON DRAWINGS HEREWITH,OTHERS,"Industrial, Storage & Utilities",Assembly: Other,Other,1,1,13463,13463,,,,,,,,,,Permit issued,02/07/2017 12:00:00 AM,09/25/2014,10/03/2014,09/21/2015,2016-12-29,12/29/2016,,1469,ST PETERS AVENUE,1469 ST PETERS AVENUE,2041763,2039760031,Bronx,1463,ST PETERS AVENUE,1463 ST PETERS AVENUE,2041763,2039760031,2,210,BX59,202,11,13,,,false,,BBL geosupport,,40.8393812587269,-73.846257103116,0101000020E610000008798D13297652C0B88D57D8706B4440
321489457,Alteration,APPLICATION FILED TO ESTABLISH NEW METES & BOUNDS FOR REAPPORTIONMENT OF TAX LOT # 7. THERE WILL BE NO CHANGES TO THE EXISTING ZONING LOT.,OTHERS,Assembly: Other,Assembly: Other,Other,1,1,69244,69244,,,,,,,,,,Permit issued,12/27/2018 12:00:00 AM,01/04/2017,01/04/2017,02/02/2017,2018-12-27,12/27/2018,,601,8 AVENUE,601 8 AVENUE,3337809,3010870007,Brooklyn,601,8 AVENUE,601 8 AVENUE,3337809,3010870007,3,306,BK37,167,15,39,,,false,,BBL geosupport,,40.6671427163561,-73.9773518183844,0101000020E61000006929A4EE8C7E52C0D041BAEE64554440
320476285,New Building,HEREWITH FILING NEW 3 STORY HOUSE OF WORSHIP,OTHERS,Empty Lot,Assembly: Other,Other,0,3,0,18325,0,0,0,0,0,2018-03-07,2018-06-04,C- CO,0,Complete,06/04/2018 12:00:00 AM,05/10/2012,05/10/2012,11/21/2013,2014-05-08,01/25/2016,06/04/2018,1621,61ST STREET,1621 61ST STREET,3424514,3055170085,Brooklyn,1621,61 STREET,1621 61 STREET,3424514,3055170085,3,312,BK88,242,20,44,,,false,,BBL geosupport,,40.6240230940531,-73.9916667326837,0101000020E61000001A5ABE77777F52C00C741EFDDF4F4440
320534720,Alteration,NO WORK APPLICATION FILED FOR THE CHANGE OF USE FROM EXISTING RETAIL USE GROUP 6 TO PCE.,OTHERS,Commercial,Assembly: Other,Other,2,2,15531,15531,,,,,,2015-11-04,2018-09-27,T- TCO,0,Complete,08/20/2013 12:00:00 AM,08/14/2012,08/14/2012,07/26/2013,2013-08-20,08/20/2013,,839,FLATBUSH AVENUE,839 FLATBUSH AVENUE,3116704,3050860008,Brooklyn,833,FLATBUSH AVENUE,833 FLATBUSH AVENUE,3116704,3050860008,3,314,BK60,79602,17,40,,,false,,BBL geosupport,,40.6518701369016,-73.9587385949851,0101000020E6100000F1B71FF95B7D52C0989D0B7B70534440
320364280,Alteration,FILING FOR CONVERTING SECOND FLOOR FROM OFFICES INTO A HOUSE OF WORSHIP.,OTHERS,Educational,Assembly: Other,Other,2,2,23646,23646,,,,,,2013-07-02,2013-07-02,C- CO,0,Complete,07/02/2013 12:00:00 AM,09/26/2011,09/26/2011,06/08/2012,2012-06-26,07/23/2012,07/02/2013,1069,38TH STREET,1069 38TH STREET,3341296,3052890059,Brooklyn,1067,38 STREET,1067 38 STREET,3341296,3052890059,3,312,BK34,110,15,39,,,false,,BBL geosupport,,40.6443527621046,-73.9902830276626,0101000020E6100000136610CC607F52C0D029BC267A524440
421266793,Alteration,FILE AN AMENDED PA FOR 299 OCCUPANTS,OTHERS,Assembly: Other,Assembly: Other,Other,2,2,6200,6200,,,,,,2017-05-15,2017-07-21,C- CO,0,Complete,07/21/2017 12:00:00 AM,02/17/2016,02/25/2016,03/21/2016,2016-06-02,06/02/2016,07/21/2017,88-03,101 AVE,88-03 101 AVE,4188383,4090620033,Queens,88-03,101 AVENUE,88-03 101 AVENUE,4188383,4090620033,4,409,QN53,38,27,32,,,false,,BBL geosupport,,40.6828483431822,-73.8519206474683,0101000020E610000079EA2DDE857652C0360C139367574440
421616040,Alteration,INTERIOR RENOVATION OF EXISTING 1 STORY BUILDING. CHANGE USE TO HOUSE OF WORSHIP. OBTAIN NEW CERTIFICATE OF OCCUPANCY.,OTHERS,Commercial,Assembly: Other,Other,1,1,1006,1006,,,,,,2018-12-11,2018-12-11,T- TCO,0,Complete,07/23/2018 12:00:00 AM,05/01/2018,05/01/2018,06/28/2018,2018-07-17,07/23/2018,,45-22,74TH STREET,45-22 74TH STREET,4032003,4013520098,Queens,45-22,74 STREET,45-22 74 STREET,4032003,4013520098,4,404,QN50,485,24,25,,,false,,BBL geosupport,,40.7400645328275,-73.8900322486632,0101000020E61000003619D249F67852C03EB6426FBA5E4440
320881239,Alteration,"ALTERATION 1 APPLICATION TO LEGALIZE ADDITION FILED IN 2001 UNDER APPLICATION NUMBER_301114201, AND ALSO TO REINSTATE APPLICATION UNDER JOB NUMBER ALT.1 31/1990.  THIS APPLICATION IS FILED ONLY TO GET CERTIFICATE OF OCCUPANCY AND SHOW AS BUILT CONDITIONS.  ALL WORK WAS DONE UNDER ALT.1-31/1990.  MINOR WORK TO ADDRESS OBJECITONS UNDER THIS APPLICATION.",OTHERS,Assembly: Other,Assembly: Other,Other,1,2,7970,16336,,,,,,2014-10-14,2015-01-16,C- CO,0,Complete,01/16/2015 12:00:00 AM,10/15/2013,10/15/2013,06/09/2014,2014-06-12,06/12/2014,01/16/2015,2913,AVENUE L,2913 AVENUE L,3208621,3076290001,Brooklyn,2913,AVENUE L,2913 AVENUE L,3208621,3076290001,3,314,BK43,748,22,45,,,false,,BBL geosupport,,40.6221792320336,-73.9463303644297,0101000020E6100000FF9B3BAD907C52C0D6EAAE91A34F4440
421051122,Alteration,AMENDMENT TO EXISTING CERTIFICATE OF OCCUPANCY TO RECLASSIFY EXISTING BUILDING AREAS AND FLOOR LEVELS BASED ON APPLICABLE STREET FRONTAGE AS PER ZR 12-10 WHERE HEIGHT AND SETBACK REGULATIONS SHALL APPLY SEPERATELY ON EACH FRONTAGE ON WHICH A THROUGH LOT FRONTS.,OTHERS,Public,Assembly: Other,Other,5,4,52247,52247,,,,,,2017-10-27,2018-05-08,C- CO,0,Complete,05/08/2018 12:00:00 AM,11/06/2014,11/06/2014,12/24/2014,2014-12-30,12/30/2014,05/08/2018,97-30,QUEENS BOULEVARD,97-30 QUEENS BOULEVARD,4072142,4030840014,Queens,97-30,QUEENS BOULEVARD,97-30 QUEENS BOULEVARD,4072142,4030840014,4,406,QN18,69701,28,29,,,false,,BBL geosupport,,40.7284270114077,-73.8593600841684,0101000020E61000006C3F70C1FF7652C06DC2A7183D5D4440
122877217,Alteration,FILING HEREWITH DRAWINGS INDICATING THE RENOVATIONS TO THE EATING AND DRINKING ESTABLISHMENT TO CHANGE THE OCCUPANCY USE.,OTHERS,Assembly: Other,Eating & Drinking,Other,3,3,5829,5829,,,,,,2018-12-17,2018-12-17,T- TCO,0,Complete,06/01/2017 12:00:00 AM,08/30/2016,08/31/2016,05/10/2017,2017-04-03,06/01/2017,,429,SEVENTH AVENUE,429 SEVENTH AVENUE,1015194,1008090005,Manhattan,429,7 AVENUE,429 7 AVENUE,1015194,1008090005,1,105,MN17,101,02,03,,,false,,BBL geosupport,,40.750482634105,-73.9905917052143,0101000020E61000006465C0DA657F52C03BD9A0D00F604440
520215400,Alteration,"PROPOSE REPLACE EXISTING STAIRS WITHIN ACCESSORY BUILDING TOWER IN 3-LEVEL, MODIFY EXISTING STAGE PLATFORM WITHIN PA SPACE (SEATING AREA), MINOR PARTITION, PLUMBING WORKS AS PER PLAN ON EXISTING 1-STORY CHURCH BUILDING.  PLACE ASSEMBLY APPLICATION FOR FIRST FLOOR DUE TO PROPOSED AFFECTED WORK AREA WILL BE FILED SEPARATELY.  OBTAIN A NEW C OF O.",OTHERS,Public,Assembly: Other,Other,1,1,1923,1923,,,,,,2016-08-18,2016-08-18,C- CO,0,Complete,08/18/2016 12:00:00 AM,12/08/2014,12/08/2014,12/08/2014,2014-12-16,01/30/2015,08/18/2016,75,CEDAR GROVE AVENUE,75 CEDAR GROVE AVENUE,5056865,5040830005,Staten Island,75,CEDAR GROVE AVENUE,75 CEDAR GROVE AVENUE,5056865,5040830005,5,502,SI45,12804,31,50,,,false,,BBL geosupport,,40.5627614757682,-74.0994237693668,0101000020E6100000077883F55C8652C0C2EF6A9108484440
520229903,Alteration,NO WORK UNDER THIS APPLICATION.  CHANGE OCCUPANCY FROM RETAIL TO DANCE STUDIO. NO ENLARGEMENT OR INCREASE IN FLOOR AREA.  NO ENERGY CODE CHANGES.  CONSTRUCTION WORK FILED UNDER SEPARATE ALT II APPLICATION.,OTHERS,Retail,Assembly: Other,Other,1,1,9464,9464,0,0,0,0,0,2017-07-06,2017-07-06,C- CO,0,Complete,07/06/2017 12:00:00 AM,07/21/2016,07/21/2016,07/27/2016,2016-07-27,07/27/2016,07/06/2017,4854,ARTHUR KILL ROAD,4854 ARTHUR KILL ROAD,5134157,5075840076,Staten Island,4854,ARTHUR KILL ROAD,4854 ARTHUR KILL ROAD,5134157,5075840076,5,503,SI11,226,31,51,,,false,,BBL geosupport,,40.5239487749429,-74.2387734877052,0101000020E610000023369810488F52C05594E2C010434440
402034785,Alteration,THIS APPLICATION IS BEING FILED TO PROPOSE CONVERSION FROM LUMBER STORAGE (UG 18) TO RESTAURANT(UG6)W/ONE STORY REAR ENLARGEMENT.,OTHERS,Commercial,Assembly: Other,Other,1,1,0,0,,0,,,0,2015-07-13,2015-07-13,C- CO,0,Complete,07/13/2015 12:00:00 AM,11/08/2004,11/08/2004,11/08/2004,2004-12-13,12/30/2004,07/13/2015,130-11,LIBERTY AVENUE,130-11 LIBERTY AVENUE,4204032,4095670044,Queens,130-11,LIBERTY AVENUE,130-11 LIBERTY AVENUE,4204032,4095670044,4,410,QN55,15801,28,28,,,false,,BBL geosupport,,40.6900964435728,-73.815210053241,0101000020E61000009A82C9662C7452C08F1D8C1455584440
104727324,Alteration,Conversion and renovation of an existingMANUFACTURING SPACE AT THE_CELLA R  & FIRST FL TO A MUSEUMARCHITECTURAL WORK.  AN AMENDED CERTIFICATE OF OCCUPANCY TO BEOBTAINED,OTHERS,Commercial,Assembly: Other,Other,0,6,0,0,,,,,,2010-02-02,2015-06-23,T- TCO,0,Complete,04/02/2009 12:00:00 AM,04/05/2007,04/06/2007,08/31/2007,2008-04-01,04/09/2008,,211,CENTRE STREET,211 CENTRE STREET,1003058,1002340017,Manhattan,211,CENTRE STREET,211 CENTRE STREET,1003058,1002340017,1,102,MN24,45,02,01,,,false,,BBL geosupport,,40.7194505437255,-73.9991891692493,0101000020E61000005E1C21B7F27F52C0F53196F4165C4440
520191818,New Building,CONSTRUCT A NEW ONE STORY BANK WITH DRIVE THRU. ON/OFF SITE FILL REQUIRED.,OTHERS,Empty Lot,Assembly: Other,Other,0,1,0,3272,0,,,,,2015-01-06,2015-02-27,C- CO,0,Complete,02/27/2015 12:00:00 AM,04/09/2014,04/09/2014,07/11/2014,2014-07-28,10/17/2014,02/27/2015,1556,HYLAN BOULEVARD,1556 HYLAN BOULEVARD,5164490,5033680021,Staten Island,1560,HYLAN BOULEVARD,1560 HYLAN BOULEVARD,5000000,5033680021,5,502,SI36,70,31,50,,,false,,BBL geosupport,,40.5903955817762,-74.0881435658962,0101000020E61000002138E924A48552C03BB71915924B4440
320337710,Alteration,ERECT INTERIOR NON LOAD BEARING PARTITIONS AND SUSPENDED CEILINGS,OTHERS,Educational,Assembly: Other,Other,4,4,357000,357000,79,79,0,0,0,2013-07-25,2013-12-05,C- CO,79,Complete,12/05/2013 12:00:00 AM,07/12/2011,07/12/2011,12/23/2011,2013-01-10,01/10/2013,12/05/2013,134,BUSHWICK AVENUE,134 BUSHWICK AVENUE,3344982,3030270001,Brooklyn,126,BUSHWICK AVENUE,126 BUSHWICK AVENUE,3344982,3030270001,3,301,BK78,493,14,34,,,false,,BBL geosupport,,40.7100803786641,-73.9410978226474,0101000020E6100000DEA65CF23A7C52C061F2F1E9E35A4440
